tourney_name,winner_name,loser_name,minutes
Roland Garros,Paul Henri Mathieu,John Isner,341.0
Roland Garros,Richard Gasquet,Grigor Dimitrov,206.0
Roland Garros,Leonardo Mayer,Philipp Kohlschreiber,187.0
Roland Garros,Andreas Seppi,Fernando Verdasco,203.0
Roland Garros,Stan Wawrinka,Gilles Simon,277.0
Roland Garros,Tomas Berdych,Kevin Anderson,232.0
Roland Garros,Marcel Granollers,Paul Henri Mathieu,236.0
Roland Garros,Juan Monaco,Milos Raonic,273.0
Roland Garros,Novak Djokovic,Andreas Seppi,258.0
Roland Garros,Jo-Wilfried Tsonga,Stan Wawrinka,246.0
Roland Garros,Juan Martin del Potro,Tomas Berdych,206.0
Roland Garros,Novak Djokovic,Jo-Wilfried Tsonga,249.0
Roland Garros,Roger Federer,Juan Martin del Potro,194.0
Roland Garros,David Ferrer,Andy Murray,225.0
Roland Garros,Rafael Nadal,Novak Djokovic,229.0
Wimbledon,Viktor Troicki,Marcel Granollers,220.0
Wimbledon,Martin Klizan,Juan Ignacio Chela,293.0
Wimbledon,Nicolas Almagro,Olivier Rochus,204.0
Wimbledon,Guillaume Rufin,Steve Darcis,221.0
Wimbledon,Ruben Bemelmans,Carlos Berlocq,211.0
Wimbledon,Alejandro Falla,John Isner,192.0
Wimbledon,Nicolas Mahut,Paolo Lorenzi,231.0
Wimbledon,Igor Andreev,Oliver Golding,184.0
Wimbledon,Denis Istomin,Andreas Seppi,206.0
Wimbledon,Inigo Cervantes Huegun,Flavio Cipolla,212.0
Wimbledon,Bjorn Phau,Wayne Odesnik,205.0
Wimbledon,Andy Roddick,Jamie Baker,181.0
Wimbledon,Florent Serra,Andrey Kuznetsov,184.0
Wimbledon,Marin Cilic,Cedrik Marcel Stebe,183.0
Wimbledon,Grigor Dimitrov,Kevin Anderson,209.0
Wimbledon,Guillermo Garcia Lopez,Edouard Roger Vasselin,288.0
Wimbledon,Jurgen Melzer,Stan Wawrinka,209.0
Wimbledon,James Ward,Pablo Andujar,206.0
Wimbledon,Philipp Kohlschreiber,Tommy Haas,199.0
Wimbledon,Malek Jaziri,Jurgen Zopp,211.0
Wimbledon,Viktor Troicki,Martin Klizan,227.0
Wimbledon,Jerzy Janowicz,Ernests Gulbis,190.0
Wimbledon,Julien Benneteau,Michael Russell,187.0
Wimbledon,Alejandro Falla,Nicolas Mahut,189.0
Wimbledon,Sam Querrey,Milos Raonic,183.0
Wimbledon,Andy Murray,Ivo Karlovic,188.0
Wimbledon,Mardy Fish,James Ward,253.0
Wimbledon,Lukas Rosol,Rafael Nadal,198.0
Wimbledon,Florian Mayer,Jerzy Janowicz,195.0
Wimbledon,Roger Federer,Julien Benneteau,214.0
Wimbledon,Xavier Malisse,Fernando Verdasco,190.0
Wimbledon,Marin Cilic,Sam Querrey,331.0
Wimbledon,Andy Murray,Marcos Baghdatis,193.0
Wimbledon,Mikhail Youzhny,Denis Istomin,256.0
Wimbledon,Jo-Wilfried Tsonga,Mardy Fish,198.0
Wimbledon,Andy Murray,David Ferrer,232.0
Wimbledon,Roger Federer,Andy Murray,204.0
Umag,Carlos Berlocq,Marco Trungelliti,187.0
Umag,Wayne Odesnik,Blaz Kavcic,188.0
London Olympics,Jo-Wilfried Tsonga,Milos Raonic,237.0
London Olympics,Roger Federer,Juan Martin del Potro,266.0
Canada Masters,Tomas Berdych,Julien Benneteau,184.0
Cincinnati Masters,Tommy Haas,David Nalbandian,202.0
US Open,Albert Ramos,Robby Ginepri,201.0
US Open,Jimmy Wang,Ivo Karlovic,183.0
US Open,Gilles Simon,Michael Russell,266.0
US Open,Nicolas Almagro,Radek Stepanek,187.0
US Open,Philipp Petzschner,Nicolas Mahut,211.0
US Open,Flavio Cipolla,Blaz Kavcic,233.0
US Open,Sam Querrey,Yen Hsun Lu,181.0
US Open,Pablo Andujar,Thomaz Bellucci,228.0
US Open,Marcel Granollers,Denis Kudla,194.0
US Open,Paul Henri Mathieu,Igor Andreev,228.0
US Open,Milos Raonic,Santiago Giraldo,205.0
US Open,Marin Cilic,Marinko Matosevic,237.0
US Open,Tim Smyczek,Bobby Reynolds,213.0
US Open,Janko Tipsarevic,Guillaume Rufin,217.0
US Open,Bradley Klahn,Jurgen Melzer,214.0
US Open,Ernests Gulbis,Tommy Haas,224.0
US Open,Gilles Muller,Mikhail Youzhny,263.0
US Open,Fabio Fognini,Edouard Roger Vasselin,213.0
US Open,Guillermo Garcia Lopez,Juan Monaco,271.0
US Open,Marcos Baghdatis,Matthias Bachinger,233.0
US Open,Stan Wawrinka,Sergiy Stakhovsky,183.0
US Open,Rogerio Dutra Silva,Teymuraz Gabashvili,252.0
US Open,Fernando Verdasco,Albert Ramos,243.0
US Open,Mardy Fish,Nikolay Davydenko,206.0
US Open,Gilles Simon,Jimmy Wang,181.0
US Open,Nicolas Almagro,Philipp Petzschner,199.0
US Open,Feliciano Lopez,Pablo Andujar,255.0
US Open,Marin Cilic,Daniel Brands,220.0
US Open,Philipp Kohlschreiber,Benoit Paire,218.0
US Open,Steve Johnson,Ernests Gulbis,191.0
US Open,Lleyton Hewitt,Gilles Muller,275.0
US Open,Leonardo Mayer,Tommy Robredo,187.0
US Open,Stan Wawrinka,Steve Darcis,208.0
US Open,Mardy Fish,Gilles Simon,183.0
US Open,Nicolas Almagro,Jack Sock,190.0
US Open,Tomas Berdych,Sam Querrey,196.0
US Open,Andy Murray,Feliciano Lopez,233.0
US Open,Marin Cilic,Kei Nishikori,213.0
US Open,Philipp Kohlschreiber,John Isner,200.0
US Open,David Ferrer,Lleyton Hewitt,192.0
US Open,Juan Martin del Potro,Leonardo Mayer,200.0
US Open,Juan Martin del Potro,Andy Roddick,195.0
US Open,David Ferrer,Janko Tipsarevic,271.0
US Open,Novak Djokovic,Juan Martin del Potro,186.0
US Open,Andy Murray,Tomas Berdych,238.0
US Open,Andy Murray,Novak Djokovic,294.0
St. Petersburg,Martin Klizan,Mikhail Youzhny,229.0
Kuala Lumpur,Juan Monaco,Julien Benneteau,181.0
Shanghai Masters,Novak Djokovic,Andy Murray,201.0
Vienna,Juan Martin del Potro,Daniel Brands,186.0
Canberra CH,Enzo Couacaud,Tristan Schoolkate,194.0
Canberra CH,Alexandre Muller,Brandon Holt,189.0
Nonthaburi 1 CH,Giovanni Fonio,Thiago Agustin Tirante,186.0
Noumea CH,Jose Rubin Statham,Geoffrey Blancaneaux,210.0
Noumea CH,Jeremy Jin,Daisuke Sumizawa,202.0
Tigre 1 CH,Gonzalo Villanueva,Valerio Aboian,192.0
Tigre 1 CH,Valerio Aboian,Ignacio Monzon,207.0
Piracicaba CH,Hernan Casanova,Edoardo Lavagno,189.0
Tenerife 1 CH,Francesco Maestrelli,Lucas Gerch,192.0
Concepcion CH,Hugo Dellien,Nicolas Kicker,209.0
Concepcion CH,Camilo Ugo Carabelli,Thiago Agustin Tirante,183.0
Concepcion CH,Nicolas Mejia,Genaro Alberto Olivieri,209.0
Concepcion CH,Pedro Boscardin Dias,Nicolas Mejia,187.0
Concepcion CH,Oriol Roca Batalla,Thiago Seyboth Wild,215.0
Burnie CH,Philip Sekulic,Hiroki Moriya,237.0
Tenerife 2 CH,Raul Brancaccio,Carlos Taberner,204.0
Tenerife 2 CH,Nicolas Alvarez Varona,Ryan Peniston,181.0
Tenerife 2 CH,Ryan Peniston,Jay Clarke,192.0
Chennai CH,Max Purcell,Nicolas Moreno De Alboran,187.0
Chennai CH,Dane Sweeny,Arthur Cazaux,205.0
Manama CH,Marek Gengel,Filip Cristian Jianu,188.0
Bengaluru CH,Chun Hsin Tseng,Yu Hsiou Hsu,214.0
Bengaluru CH,Sumit Nagal,Nam Hoang Ly,199.0
Rome GA CH,Shinji Hazawa,Garrett Johns,194.0
Pau CH,Luca Van Assche,Ugo Humbert,236.0
Pune CH,Francesco Maestrelli,Dane Sweeny,196.0
Pune CH,Dimitar Kuzmanov,Makoto Ochi,197.0
Pune CH,Nikola Milojevic,Frederico Ferreira Silva,195.0
Waco CH,Shintaro Mochizuki,Rinky Hijikata,195.0
Puerto Vallarta CH,Jose Rubin Statham,Edan Leshem,194.0
Santiago CH,Hugo Dellien,Franco Agamenone,216.0
Santiago CH,Joao Lucas Reis Da Silva,Daniel Dutra Da Silva,195.0
Santiago CH,Franco Agamenone,Juan Bautista Torres,189.0
Szekesfehervar CH,Alessandro Giannessi,Nikolas Sanchez Izquierdo,183.0
Vina Del Mar CH,Tomas Barrios Vera,Mariano Navone,184.0
Vina Del Mar CH,Alvaro Lopez San Martin,Juan Bautista Torres,187.0
Vina Del Mar CH,Mateus Alves,Tristan Boyer,203.0
Vina Del Mar CH,Gonzalo Villanueva,Bor Artnak,185.0
Phoenix CH,Aleksandar Kovacevic,Geoffrey Blancaneaux,190.0
Les Franqueses Del Valles CH,Hugo Grenier,Bu Yunchaokete,204.0
Les Franqueses Del Valles CH,Bogdan Bobrov,Maks Kasnikowski,192.0
Zadar CH,Alessandro Giannessi,Sebastian Ofner,189.0
Girona CH,Pedro Martinez,Mariano Navone,181.0
Girona CH,Mariano Navone,Oriol Roca Batalla,183.0
Mexico City CH,Thiago Agustin Tirante,Jan Choinski,196.0
Murcia CH,Borna Gojo,Pablo Llamas Ruiz,194.0
Leon CH,Benjamin Lock,Aidan Mchugh,189.0
Madrid CH,Viktor Durasovic,Ji Sung Nam,190.0
Split CH,Filip Misolic,Elias Ymer,190.0
Florianopolis CH,Ignacio Carou,Juan Carlos Prado Angelo,193.0
Roseto Degli Abruzzi CH,Filip Misolic,Raphael Collignon,197.0
Rome CH,Joris De Loore,Gabriele Piraino,197.0
Savannah CH,Calvin Hemery,Alexis Galarneau,261.0
Savannah CH,Patrick Kypson,Alex Michelsen,186.0
Savannah CH,Govind Nanda,Isaiah Strode,183.0
Coquimbo CH,Matheus Pucinelli De Almeida,Joao Lucas Reis Da Silva,206.0
Prague CH,Tomas Barrios Vera,Vit Kopriva,192.0
Cagliari CH,Ugo Humbert,Laslo Djere,188.0
Cagliari CH,Ugo Humbert,Taro Daniel,253.0
Cagliari CH,Alessandro Giannessi,Francesco Passaro,193.0
Francavilla Al Mare CH,Lorenzo Giustino,Dimitar Kuzmanov,198.0
Francavilla Al Mare CH,Gianluca Mager,Gabriele Piraino,197.0
Francavilla Al Mare CH,Sebastian Fanselow,Lorenzo Carboni,190.0
Mauthausen CH,Dino Prizmic,Miljan Zekic,207.0
Bordeaux CH,Albert Ramos,Adrian Mannarino,210.0
Bordeaux CH,Richard Gasquet,Thanasi Kokkinakis,184.0
Tunis CH,Jakub Mensik,Nicholas David Ionel,192.0
Turin CH,Thiago Seyboth Wild,Taro Daniel,211.0
Skopje CH,Maks Kasnikowski,Duje Ajdukovic,237.0
Little Rock CH,Beibit Zhukayev,Nicolas Moreno De Alboran,187.0
Little Rock CH,Colin Markes,Strong Kirchheimer,184.0
Troisdorf CH,Constantin Bittoun Kouzmine,Aldin Setkic,204.0
Vicenza CH,Roman Andres Burruchaga,Mariano Navone,203.0
Heilbronn CH,Pedro Martinez,Pavel Kotov,185.0
Prostejov CH,Giovanni Mpetshi Perricard,Peter Benjamin Privara,202.0
Prostejov CH,Pedro Sakamoto,Lorenzo Giustino,204.0
Tyler CH,Nicolas Moreno De Alboran,Mikhail Kukushkin,189.0
Tyler CH,Mikhail Kukushkin,Alexis Galarneau,182.0
Tyler CH,Gustavo Heide,Ernesto Escobedo,181.0
Bratislava CH,Illya Marchenko,Blaz Rola,234.0
Lyon CH,Felipe Meligeni Alves,Mathias Bourgue,188.0
Palmas Del Mar CH,Liam Draxl,Tung Lin Wu,202.0
Palmas Del Mar CH,Jose Rubin Statham,Nick Chappell,193.0
Perugia CH,Edoardo Lavagno,Oriol Roca Batalla,190.0
Perugia CH,Renzo Olivo,Stefano Napolitano,186.0
Perugia CH,Alexander Weis,Alvaro Lopez San Martin,187.0
Blois CH,Kenny De Schepper,Hernan Casanova,187.0
Cali CH,Pedro Sakamoto,Gerald Melzer,202.0
Poznan CH,Giovanni Mpetshi Perricard,Jakub Mensik,186.0
Modena CH,Alibek Kachmazov,Giovanni Oradini,202.0
Bloomfield Hills CH,Steve Johnson,Mikhail Kukushkin,193.0
Bloomfield Hills CH,Mikhail Kukushkin,Christian Harrison,191.0
Bloomfield Hills CH,James Mccabe,Abedallah Shelbayh,182.0
Bloomfield Hills CH,Evan Zhu,Ji Sung Nam,234.0
Karlsruhe CH,Timofey Skatov,Vitaliy Sachko,221.0
Karlsruhe CH,Liam Gavrielides,Oriol Roca Batalla,207.0
Milan CH,Giovanni Oradini,Carlos Taberner,185.0
Santa Fe CH,Pedro Boscardin Dias,Bruno Kuzuhara,193.0
Troyes CH,Moez Echargui,Saba Purtseladze,194.0
Troyes CH,Murkel Alejandro Dellien Velasco,Nikolas Sanchez Izquierdo,186.0
Troyes CH,Maxence Beauge,August Holmgren,540.0
Braunschweig CH,Franco Agamenone,Taro Daniel,182.0
Braunschweig CH,Constantin Bittoun Kouzmine,Lewie Lane,186.0
Iasi CH,Kalin Ivanovski,Nicholas David Ionel,187.0
Iasi CH,Juan Bautista Otegui,Michael Vrbensky,192.0
Salzburg CH,Facundo Bagnis,Maximilian Neuchrist,184.0
San Benedetto Del Tronto CH,Daniel Rincon,Dimitar Kuzmanov,188.0
San Benedetto Del Tronto CH,Daniel Rincon,Thiago Agustin Tirante,191.0
Amersfoort CH,Michael Geerts,Joris De Loore,203.0
Granby CH,Thanasi Kokkinakis,Patrick Kypson,189.0
Granby CH,Philip Sekulic,Yasutaka Uchiyama,208.0
Pozoblanco CH,Hugo Grenier,Juan Pablo Ficovich,193.0
Pozoblanco CH,Cem Ilkel,Adrian Menendez Maceiras,211.0
Tampere CH,Sumit Nagal,Joao Lucas Reis Da Silva,190.0
Tampere CH,Valentin Vacherot,Federico Iannaccone,210.0
Trieste CH,Stefano Napolitano,Zdenek Kolar,182.0
Trieste CH,Enrico Dalla Valle,Chun Hsin Tseng,241.0
Verona CH,Stefano Napolitano,Gonzalo Villanueva,190.0
Verona CH,Gonzalo Villanueva,Alexander Weis,185.0
Salinas CH,Giovanni Mpetshi Perricard,Beibit Zhukayev,186.0
Salinas CH,Abedallah Shelbayh,Tristan Boyer,204.0
Segovia CH,Luca Potenza,Robert Strombachs,190.0
Segovia CH,John Echeverria,Ulises Blanch,188.0
Segovia CH,Miguel Damas,Constantin Bittoun Kouzmine,200.0
Zug CH,Joris De Loore,Geoffrey Blancaneaux,184.0
Lexington CH,Strong Kirchheimer,Martin Damm,208.0
Luedenscheid CH,Camilo Ugo Carabelli,Timofey Skatov,1531.0
Luedenscheid CH,Tommaso Compagnucci,Vladyslav Orlov,203.0
San Marino CH,Carlos Taberner,Daniel Dutra Da Silva,193.0
Banja Luka CH,Javier Barranco Cosano,Andrej Nedic,188.0
Banja Luka CH,Dino Prizmic,Akira Santillan,181.0
Cordenons CH,Matteo Gigante,Vladyslav Orlov,186.0
Meerbusch CH,Denis Yevseyev,Martin Krumich,195.0
Meerbusch CH,Michael Geerts,Marvin Moeller,205.0
Grodzisk Mazowiecki CH,Benjamin Hassan,Jiri Vesely,183.0
Grodzisk Mazowiecki CH,Viktor Durasovic,Joris De Loore,197.0
Todi CH,Clement Tabur,Moez Echargui,218.0
Todi CH,Felix Gill,Enrico Dalla Valle,181.0
Winnipeg CH,Ryan Peniston,Arthur Cazaux,182.0
Winnipeg CH,Billy Harris,Luca Nardi,199.0
Winnipeg CH,Mattia Bellucci,Alexis Galarneau,199.0
Augsburg CH,Carlos Taberner,Oliver Crawford,202.0
Lima CH,Gonzalo Lama,Jorge Brian Panta Herreros,200.0
Prague CH,Gabriel Debru,Toby Alex Kodat,183.0
Zhuhai CH,Yi Zhou,Philip Sekulic,194.0
Como CH,Louis Wessels,Salvatore Caruso,192.0
Cassis CH,Alejandro Moro Canas,Moez Echargui,219.0
Istanbul CH,Damir Dzumhur,Dino Prizmic,200.0
Seville CH,Roberto Carballes Baena,Hugo Gaston,205.0
Seville CH,Pablo Llamas Ruiz,Nikolas Sanchez Izquierdo,199.0
Seville CH,Pedro Martinez,Geoffrey Blancaneaux,194.0
Shanghai CH,Yan Bai,Tao Mu,194.0
Cary CH,Strong Kirchheimer,Tristan Schoolkate,181.0
Cary CH,Strong Kirchheimer,Alex Rybakov,181.0
Szczecin CH,Francesco Maestrelli,Gilles Arnaud Bailly,181.0
Szczecin CH,Adrian Andreev,Daniel Michalski,183.0
Antofagasta CH,Joao Lucas Reis Da Silva,Hugo Dellien,192.0
Antofagasta CH,Facundo Bagnis,Ignacio Monzon,195.0
Antofagasta CH,Gonzalo Lama,Maxime Janvier,259.0
Antofagasta CH,Wilson Leite,Alexander Stater,204.0
Columbus CH,Ryan Peniston,Vasek Pospisil,193.0
Columbus CH,James Trotter,Elmar Ejupovic,187.0
Saint-Tropez CH,Mikail Alimli,Samuel Vincent Ruggeri,183.0
Sibiu CH,Ivan Gakhov,Alexander Weis,194.0
Sibiu CH,Nerman Fatic,Riccardo Bonadio,187.0
Charleston CH,Christian Harrison,Thai Son Kwiatkowski,220.0
Charleston CH,August Holmgren,Brayden Schnur,207.0
Campinas CH,Santiago Fa Rodriguez Taverna,Enzo Lima,183.0
Campinas CH,Igor Gimenez,Facundo Mena,255.0
Lisbon CH,Calvin Hemery,Gilles Arnaud Bailly,194.0
Lisbon CH,Alexander Weis,Joao Domingues,213.0
Buenos Aires CH,Federico Coria,Jan Choinski,185.0
Buenos Aires CH,Facundo Diaz Acosta,Francisco Comesana,237.0
Buenos Aires CH,Joao Lucas Reis Da Silva,Facundo Bagnis,209.0
Buenos Aires CH,Murkel Alejandro Dellien Velasco,Gonzalo Lama,207.0
Fairfield CH,Aidan Mayo,Patrick Kypson,184.0
Malaga CH,Andrea Vavassori,Pedro Martinez,200.0
Shenzhen CH,Pedro Cachin,Tung Lin Wu,193.0
Shenzhen CH,Rigele Te,Hiroki Moriya,187.0
Olbia CH,Vladyslav Orlov,Maks Kasnikowski,192.0
Shenzhen CH,Yan Bai,Arthur Weber,184.0
Curitiba CH,Dalibor Svrcina,Carlos Taberner,187.0
Curitiba CH,Mateus Alves,Joao Eduardo Schiessl,206.0
Playford CH,Coleman Wong,Tristan Schoolkate,187.0
Guayaquil CH,Carlos Taberner,Wilson Leite,187.0
Sydney CH,Rinky Hijikata,Ji Sung Nam,191.0
Calgary CH,Liam Draxl,Andres Martin,187.0
Calgary CH,Kiranpal Pannu,Alfredo Perez,191.0
Knoxville CH,Aidan Mchugh,Alexander Cozbinov,184.0
Lima CH,Juan Pablo Varillas,Felipe Meligeni Alves,210.0
Lima CH,Alvaro Guillen Meza,Ignacio Buse,181.0
Matsuyama CH,Bu Yunchaokete,Dane Sweeny,182.0
Danderyd CH,Jakub Mensik,Hamad Medjedovic,188.0
Montevideo CH,Alvaro Guillen Meza,Luciano Darderi,193.0
Montevideo CH,Alvaro Guillen Meza,Renzo Olivo,201.0
Valencia CH,Fabio Fognini,Roberto Bautista Agut,191.0
Valencia CH,Jozef Kovalik,Oriol Roca Batalla,186.0
Yokohama CH,Michael Mmoh,Geoffrey Blancaneaux,207.0
Maia CH,Elias Ymer,Marco Trungelliti,185.0
Maia CH,Pedro Araujo,Rodrigo Fernandes,207.0
Yokkaichi CH,Omar Jasika,Seong Chan Hong,186.0
Australian Open,Nicolas Jarry,Otto Virtanen,186.0
Australian Open,Enzo Couacaud,Hugo Grenier,181.0
Australian Open,Adrian Andreev,Francesco Maestrelli,201.0
Australian Open,Andrea Pellegrino,Manuel Guinard,182.0
Cordoba,Nicolas Kicker,Franco Agamenone,194.0
Montpellier,Geoffrey Blancaneaux,Arthur Cazaux,182.0
Indian Wells Masters,Zhizhen Zhang,Juncheng Shang,181.0
Barcelona,Lorenzo Giustino,Geoffrey Blancaneaux,187.0
Madrid Masters,Yosuke Watanuki,Pavel Kotov,181.0
Madrid Masters,Arthur Cazaux,Pedro Martinez,201.0
Rome Masters,Vit Kopriva,Daniel Elahi Galan,185.0
Geneva,Nino Serdarusic,Arthur Cazaux,185.0
Wimbledon,Oscar Otte,Marc Polmans,190.0
Wimbledon,Maximilian Marterer,Fabian Marozsan,199.0
Wimbledon,Kimmer Coppejans,Taro Daniel,206.0
Wimbledon,Tomas Barrios Vera,Thiago Seyboth Wild,231.0
Wimbledon,Laurent Lokoli,Michael Mmoh,241.0
Bastad,Pavel Kotov,Enzo Couacaud,184.0
Los Cabos,Gonzalo Lama,Luis Carlos Alvarez,185.0
Cincinnati Masters,Thanasi Kokkinakis,Daniel Elahi Galan,186.0
Cincinnati Masters,Jordan Thompson,Alexandre Muller,184.0
Us Open,Marc Polmans,Nicholas David Ionel,205.0
Us Open,Vasek Pospisil,Pedro Martinez,209.0
Us Open,Thiago Seyboth Wild,Dimitar Kuzmanov,181.0
Us Open,Hugo Gaston,Yuta Shimizu,198.0
Us Open,Joris De Loore,Maxime Cressy,195.0
Us Open,Stefano Travaglia,Arthur Cazaux,182.0
Us Open,Nicolas Moreno De Alboran,Joris De Loore,187.0
Chengdu,Alibek Kachmazov,Alexey Zakharov,182.0
Zhuhai,Luke Saville,Stefanos Sakellaridis,208.0
Astana,Sho Shimabukuro,Taro Daniel,213.0
Stockholm,Dino Prizmic,Tomas Machac,196.0
Stuttgart,Mikhail Youzhny,Guillermo Canas,187.0
Tokyo,Kenneth Carlsen,Juan Ignacio Chela,189.0
Miami Masters,Andrei Pavel,Tommy Haas,183.0
Monte Carlo Masters,Andrei Pavel,Guillermo Canas,184.0
Barcelona,Nicolas Lapentti,Didac Perez,190.0
Barcelona,Alex Corretja,Nicolas Lapentti,188.0
Barcelona,Albert Costa,Alex Corretja,199.0
Sopot,Attila Savolt,Mikhail Youzhny,188.0
Vina del Mar,Nicolas Lapentti,Flavio Saretta,181.0
Roland Garros,Sebastien De Chaunac,Michael Chang,222.0
Roland Garros,Mark Philippoussis,Julien Varlet,239.0
Roland Garros,Guillermo Canas,Karol Kucera,183.0
Roland Garros,Andrea Gaudenzi,Pete Sampras,184.0
Roland Garros,Davide Sanguinetti,Julian Knowle,188.0
Roland Garros,Albert Montanes,Antony Dupuis,221.0
Roland Garros,Younes El Aynaoui,Jan Michael Gambill,189.0
Roland Garros,Todd Martin,Martin Vassallo Arguello,209.0
Roland Garros,Fernando Vicente,Ivan Ljubicic,192.0
Roland Garros,Irakli Labadze,Julien Boutter,263.0
Roland Garros,Jens Knippschild,Hyung Taik Lee,184.0
Roland Garros,Paul Henri Mathieu,Wayne Ferreira,202.0
Roland Garros,Fabrice Santoro,Magnus Norman,240.0
Roland Garros,Oleg Ogorodov,Markus Hipfl,253.0
Roland Garros,Adrian Voinea,Juan Ignacio Chela,184.0
Roland Garros,Vincent Spadea,Cedric Pioline,224.0
Roland Garros,Sebastien Grosjean,Francisco Clavet,213.0
Roland Garros,Wayne Arthurs,Andy Roddick,196.0
Roland Garros,Paradorn Srichaphan,Raemon Sluiter,190.0
Roland Garros,Flavio Saretta,Oliver Marach,266.0
Roland Garros,Lleyton Hewitt,Andrei Stoliarov,184.0
Roland Garros,Gustavo Kuerten,Davide Sanguinetti,182.0
Roland Garros,Mariano Zabaleta,Yevgeny Kafelnikov,195.0
Roland Garros,Xavier Malisse,Tim Henman,183.0
Roland Garros,Vincent Spadea,Adrian Voinea,217.0
Roland Garros,Marat Safin,Olivier Rochus,188.0
Roland Garros,Lleyton Hewitt,Sjeng Schalken,189.0
Roland Garros,Guillermo Canas,Carlos Moya,257.0
Roland Garros,Alex Corretja,Arnaud Clement,253.0
Roland Garros,Sebastien Grosjean,Vincent Spadea,202.0
Roland Garros,Guillermo Canas,Lleyton Hewitt,253.0
Roland Garros,Juan Carlos Ferrero,Gaston Gaudio,230.0
Roland Garros,Andre Agassi,Paul Henri Mathieu,181.0
Roland Garros,Albert Costa,Guillermo Canas,234.0
Roland Garros,Alex Corretja,Andrei Pavel,204.0
Roland Garros,Albert Costa,Alex Corretja,190.0
Costa Do Sauipe,Gustavo Kuerten,Guillermo Coria,206.0
Wimbledon,Julian Knowle,Michael Llodra,198.0
Wimbledon,Fabrice Santoro,Agustin Calleri,212.0
Wimbledon,Flavio Saretta,Thomas Johansson,261.0
Wimbledon,Nicolas Thomann,Markus Hipfl,209.0
Wimbledon,Vincent Spadea,Magnus Larsson,187.0
Wimbledon,Nicolas Kiefer,Juan Balcells,184.0
Wimbledon,Paradorn Srichaphan,Jack Brasington,203.0
Wimbledon,Karol Beck,Alexandre Simoni,191.0
Wimbledon,Nicolas Lapentti,Jamie Delgado,214.0
Wimbledon,Sjeng Schalken,Michael Chang,183.0
Wimbledon,Feliciano Lopez,Guillermo Canas,220.0
Wimbledon,Richard Krajicek,James Blake,186.0
Wimbledon,George Bastl,Pete Sampras,195.0
Wimbledon,Tim Henman,Wayne Ferreira,208.0
Wimbledon,Nicolas Lapentti,Andrei Pavel,224.0
Wimbledon,Tim Henman,Michel Kratochvil,252.0
Wimbledon,Richard Krajicek,Mark Philippoussis,246.0
Wimbledon,Nicolas Lapentti,Arnaud Clement,225.0
Wimbledon,Lleyton Hewitt,Sjeng Schalken,231.0
Wimbledon,Tim Henman,Andre Sa,190.0
Wimbledon,David Nalbandian,Nicolas Lapentti,223.0
Wimbledon,David Nalbandian,Xavier Malisse,198.0
US Open,Noam Okun,Igor Kunitsyn,200.0
US Open,James Blake,Brian Vahaly,187.0
US Open,John Van Lottum,Luis Horna,183.0
US Open,Dominik Hrbaty,Mario Ancic,214.0
US Open,Michael Chang,Francisco Clavet,198.0
US Open,Harel Levy,Andrei Pavel,183.0
US Open,Ramon Delgado,Alex Bogomolov Jr,200.0
US Open,Justin Gimelstob,Edwin Kempes,202.0
US Open,Dick Norman,Bohdan Ulihrach,210.0
US Open,Ivo Heuberger,Slimane Saoudi,245.0
US Open,Karol Kucera,Radek Stepanek,222.0
US Open,Tommy Haas,David Sanchez,204.0
US Open,Kenneth Carlsen,Flavio Saretta,257.0
US Open,Fernando Gonzalez,Paul Henri Mathieu,190.0
US Open,Ivan Ljubicic,Fabrice Santoro,194.0
US Open,Sjeng Schalken,Mark Philippoussis,186.0
US Open,Nicolas Massu,Nicolas Lapentti,239.0
US Open,Marat Safin,Nicolas Kiefer,272.0
US Open,Wayne Ferreira,Albert Costa,206.0
US Open,Greg Rusedski,Paradorn Srichaphan,229.0
US Open,Arnaud Clement,Sebastien Grosjean,227.0
US Open,Sargis Sargsian,Alexander Popp,188.0
US Open,Nicolas Massu,Jurgen Melzer,189.0
US Open,Lleyton Hewitt,James Blake,212.0
US Open,Pete Sampras,Greg Rusedski,202.0
US Open,Tommy Haas,Thomas Enqvist,196.0
US Open,Fernando Gonzalez,Juan Carlos Ferrero,182.0
US Open,Arnaud Clement,Guillermo Coria,189.0
US Open,Younes El Aynaoui,Wayne Ferreira,181.0
US Open,Pete Sampras,Tommy Haas,182.0
US Open,Sjeng Schalken,Gustavo Kuerten,194.0
US Open,Sjeng Schalken,Fernando Gonzalez,220.0
Australian Open,Alberto Martin,Lleyton Hewitt,213.0
Australian Open,Jose Acasuso,Jan Vacek,183.0
Australian Open,Attila Savolt,Olivier Patience,193.0
Australian Open,Carlos Moya,Agustin Calleri,186.0
Australian Open,Alexandre Simoni,Ota Fukarek,272.0
Australian Open,Ivan Ljubicic,Bohdan Ulihrach,215.0
Australian Open,Sebastien Grosjean,Juan Balcells,183.0
Australian Open,Dominik Hrbaty,Lars Burgsmuller,205.0
Australian Open,Stefan Koubek,Cyril Saulnier,204.0
Australian Open,Ramon Delgado,Albert Montanes,232.0
Australian Open,Fernando Vicente,Kenneth Carlsen,201.0
Australian Open,Julien Boutter,Gustavo Kuerten,189.0
Australian Open,Gaston Gaudio,Arnaud Clement,195.0
