tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-6171,Brasilia CH,Hard,32,C,20100809,4,105590,8,,Uladzimir Ignatik,R,183,BLR,20.0,105979,,WC,Augusto Laranja,R,,BRA,18.3,6-4 6-4,3,R32,73,11,4,57,34,28,11,10,3,5,3,1,53,35,20,11,10,3,7,176,278,1395,2
2000-476,Sylt CH,Clay,32,C,20000814,5,102192,,,Luis Adrian Morejon,R,178,ECU,27.3,102760,3,,Rene Nicklisch,R,,GER,24.3,7-6(4) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,371,72,277,117
2016-3967,Karshi CH,Hard,32,C,20160502,252,104707,,,Denis Matsukevitch,R,190,RUS,30.0,121920,,,Timur Khabibulin,R,,KAZ,20.7,6-4 1-0 RET,3,Q1,49,6,1,34,18,13,7,5,0,1,2,4,60,36,20,11,6,9,12,996,13,761,29
2003-538,Budapest CH,Clay,32,C,20030519,7,103594,,,Oliver Marach,R,185,AUT,22.8,102864,,,Frank Moser,R,193,GER,26.6,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,311,89,337,79
1997-444,Bratislava CH,Clay,32,C,19970505,14,102118,,,Radomir Vasek,R,188,CZE,24.6,102922,,WC,Tomas Catar,R,,SVK,20.2,6-3 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,295,121,352,93
1987-387,Waiblingen CH,Clay,32,C,19870511,273,100848,,,Alberto Tous,R,175,ESP,24.7,101415,,WC,Jochen Wolff,R,185,GER,19.4,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,109,,,
2010-3945,San Benedetto CH,Clay,32,C,20100705,11,104965,,,Pavol Cervenak,R,191,SVK,23.0,105386,,Q,Janez Semrajc,U,,SLO,20.9,5-7 6-3 6-2,3,R32,142,3,6,105,60,47,20,15,4,6,6,1,86,61,41,9,14,2,6,243,186,388,91
2021-0418,Washington,Hard,64,A,20210802,216,106368,,Alt,Ramkumar Ramanathan,R,188,IND,26.7,111153,,Alt,Christopher Eubanks,R,201,USA,25.2,6-4 3-6 6-3,3,Q1,,10,2,76,44,34,15,14,1,4,12,8,93,64,45,12,14,5,9,204,355,218,325
2013-447,Samarkand CH,Clay,32,C,20130513,23,105012,,Q,Alexander Bury,R,203,BLR,25.6,104251,8,,Ti Chen,R,183,TPE,29.6,7-5 6-4,3,R16,103,16,0,65,42,33,15,11,4,4,2,1,82,58,37,13,11,11,13,486,65,200,239
2021-540,Wimbledon,Grass,128,G,20210628,126,144645,,,Zdenek Kolar,R,185,CZE,24.7,105373,,,Martin Klizan,L,190,SVK,31.9,6-1 6-2,3,Q1,57,2,0,41,30,26,7,8,0,0,3,5,52,23,15,10,7,7,11,223,314,202,346
1993-365,Sao Paulo2 CH,Clay,32,C,19930906,28,101809,2,,Nicolas Pereira,R,188,VEN,22.9,101641,,,Jose Luis Noriega,R,178,PER,23.9,6-4 6-7 6-4,3,QF,,,,,,,,,,,,,,,,,,,,144,306,283,101
2012-1796,St. Brieuc CH,Clay,32,C,20120402,13,104227,6,,Augustin Gensse,R,180,FRA,28.6,104003,,Q,Victor Crivoi,R,185,ROU,29.8,7-6(4) 4-6 7-6(4),3,R32,164,3,2,105,59,47,23,17,4,8,5,3,112,69,46,25,17,6,9,173,291,250,191
2001-693,Sassuolo CH,Clay,32,C,20010625,5,103487,3,,Federico Luzzi,R,188,ITA,21.4,102469,,,Solon Peppas,R,,GRE,26.6,5-7 6-4 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,,120,350,233,149
1985-218,Parioli CH,Clay,32,C,19850429,298,101007,4,,Guillermo Rivas,R,183,ARG,21.2,101147,5,,Claudio Mezzadri,R,180,SUI,19.8,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,,169,,171,
2017-0322,Geneva,Clay,32,A,20170522,243,105015,,,Franko Skugor,R,193,CRO,29.6,126610,5,,Matteo Berrettini,R,196,ITA,21.1,1-6 6-3 6-2,3,Q1,104,4,0,76,51,38,12,12,4,6,1,0,73,46,33,13,12,2,5,344,135,248,205
2007-3633,Belo Horizonte CH,Clay,32,C,20071022,26,103534,7,,Nicolas Devilder,L,173,FRA,27.5,103201,,,Adrian Garcia,R,175,CHI,29.4,4-6 7-6(5) 7-5,3,QF,,,,,,,,,,,,,,,,,,,,124,341,191,222
2004-2152,Homestead CH,Hard,32,C,20041101,16,104508,,Q,Robert Yim,L,,USA,19.6,104166,2,,Alex Bogomolov Jr,R,178,RUS,21.5,7-6(1) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,510,42,121,355
2023-9540,San Marino CH,Clay,32,C,20230731,240,126340,5,,Viktor Durasovic,R,185,NOR,26.3,207601,,WC,Manuel Mazza,U,,ITA,24.2,7-6(2) 6-2,3,Q1,114,2,3,79,41,27,24,10,5,6,4,1,75,38,28,14,10,7,10,346,149,932,15
1998-552,Barcelona CH,Clay,32,C,19981012,10,102146,,,Jordi Burillo,R,188,ESP,25.8,102375,,,Dinu Pescariu,R,185,ROU,24.5,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,112,431,107,441
2018-6857,Mouilleron-Le-Captif CH,Hard,32,C,20181105,274,200611,,LL,Elliot Benchetrit,R,193,FRA,20.0,124186,,Q,Alexandre Muller,R,183,FRA,21.7,6-3 6-2,3,R32,55,12,0,52,29,23,12,9,0,1,4,2,38,24,13,7,8,0,4,332,136,361,117
2002-663,Osaka CH,Hard,32,C,20020311,3,102133,,,Laurence Tieleman,R,180,ITA,29.3,102558,,,Eric Taino,L,175,PHI,26.9,7-6(6) 6-7(7) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,672,19,248,139
1982-266,Nagareyama CH,Hard,32,C,19820421,300,100326,1,,Russell Simpson,R,188,NZL,28.1,100496,,,Charles Buzz Strode,R,183,USA,24.6,6-3 6-7 7-5,3,F,,,,,,,,,,,,,,,,,,,,87,,,
2013-6244,Le Gosier CH,Hard,32,C,20130325,10,103722,,,Florent Serra,R,180,FRA,32.0,105188,,Q,John Peers,R,188,AUS,24.6,7-6(6) 6-2,3,R32,70,1,3,60,36,29,16,10,1,1,10,4,65,41,30,11,10,1,3,141,391,668,30
2002-799,Gramado CH,Hard,32,C,20020805,26,103525,5,,Ivan Miranda,R,175,PER,22.4,103114,3,,Martin Lee,L,180,GBR,24.5,7-6(6) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,185,199,167,223
2015-398,Cherbourg CH,Hard,32,C,20150223,9,104944,8,,Niels Desein,R,190,BEL,27.7,105943,,Q,Federico Gaio,R,180,ITA,22.9,6-2 3-6 6-2,3,R32,111,6,3,85,53,35,15,13,9,12,4,7,86,52,33,12,12,4,9,156,327,311,150
2012-2276,Zagreb,Hard,32,A,20120130,707,105806,,,Mirza Basic,R,188,BIH,20.5,104775,,,Adam Kellner,R,,HUN,25.4,6-4 6-0,3,Q1,61,7,1,50,31,28,6,8,4,4,5,4,51,27,14,12,8,2,6,280,160,291,155
2006-784,Seville CH,Clay,32,C,20060911,30,103868,,,Ivan Navarro,R,183,ESP,24.8,102287,5,,Albert Portas,R,188,ESP,32.8,7-6(5) 6-2,3,SF,,,,,,,,,,,,,,,,,,,,176,234,125,345
2019-5067,Savannah CH,Clay,64,C,20190429,290,126205,5,,Tommy Paul,R,185,USA,21.9,105292,,,Alejandro Gonzalez,R,190,COL,30.2,4-6 7-6(2) 7-5,3,R16,162,2,7,112,65,49,23,17,4,7,2,1,111,71,44,25,17,4,7,143,401,409,31
2017-2278,Taipei CH,Hard,32,C,20170417,252,104897,3,,Matthias Bachinger,R,188,GER,30.0,200318,,WC,Yu Hsiou Hsu,U,,TPE,18.0,6-4 6-3,3,Q3,72,6,1,54,39,31,9,9,5,5,0,2,67,44,28,11,10,4,7,393,112,1050,9
2004-746,Sao Paulo1 CH,Hard,32,C,20040105,2,103397,,,Alexandre Simoni,R,188,BRA,24.4,104094,,WC,Sergio Bruni,L,,BRA,21.0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,331,94,1093,5
2013-891,Chennai,Hard,28,A,20121231,725,105074,1,,Ruben Bemelmans,L,183,BEL,24.9,105936,,,Filip Krajinovic,R,185,SRB,20.8,6-4 6-2,3,Q3,64,6,0,53,36,27,10,9,4,5,1,1,46,32,21,4,9,0,4,111,509,420,89
2012-520,Roland Garros,Clay,128,G,20120527,747,104579,,,Romain Jouan,R,183,FRA,26.8,105539,,,Evgeny Donskoy,R,185,RUS,22.0,6-4 4-6 6-3,3,Q1,86,6,3,82,42,36,21,15,3,5,5,6,79,44,34,18,14,5,8,245,201,147,375
1992-767,Casablanca CH,Clay,32,C,19920914,25,101829,,,Federico Sanchez,R,168,ESP,21.7,101441,,,Martin Sinner,R,180,GER,24.6,5-7 4-1 RET,3,QF,,,,,,,,,,,,,,,,,,,,199,162,348,59
2015-5057,Rome CH,Clay,32,C,20150928,18,103656,8,,Albert Montanes,R,175,ESP,34.8,105894,,PR,Javier Marti,R,,ESP,23.7,4-6 7-6(2) 6-3,3,R16,,0,7,118,69,43,24,15,6,11,2,8,99,62,38,13,16,4,10,117,469,303,151
2016-7297,Surbiton CH,Grass,32,C,20160606,291,106216,4,,Bjorn Fratangelo,R,183,USA,22.8,110779,,Q,Jonny Omara,R,,GBR,21.2,6-3 6-2,3,R16,68,6,1,49,32,25,10,8,2,2,7,3,77,48,33,8,9,10,14,99,583,701,36
2016-3406,Santiago CH,Clay,32,C,20160307,290,106174,,,Gonzalo Lama,R,180,CHI,22.8,105561,,,Alessandro Giannessi,L,183,ITA,25.7,5-7 6-2 7-6(0),3,R16,140,4,5,95,66,47,16,16,5,9,6,0,103,75,47,12,16,4,9,261,199,189,275
1990-471,Geneva CH,Clay,32,C,19900820,27,100922,,,Roberto Arguello,U,173,ARG,27.2,101264,4,,Michael Tauson,R,193,DEN,24.1,7-5 6-2,3,QF,,,,,,,,,,,,,,,,,,,,254,85,155,194
2016-3967,Karshi CH,Hard,32,C,20160502,267,105029,3,,Sergey Betov,R,185,BLR,28.5,105781,8,,Andrei Vasilevski,R,185,BLR,24.9,7-6(15) 6-1,3,Q3,96,10,2,74,53,39,12,10,1,3,7,1,74,41,28,17,9,2,6,514,69,649,43
2016-7237,Raanana CH,Hard,32,C,20160328,259,106420,,,Gianluigi Quinzi,L,191,ITA,20.1,105254,4,,Nikola Mektic,R,183,CRO,27.2,6-2 6-4,3,Q2,82,2,2,55,40,32,5,9,0,1,4,2,75,44,24,15,9,8,12,445,93,309,154
2019-6757,Blois CH,Clay,64,C,20190617,263,105091,,ITF,Peter Torebko,R,185,GER,31.3,206758,,,Antoine Cornut Chauvinc,U,,FRA,18.9,6-1 6-2,3,R64,61,5,3,38,22,18,11,7,0,0,0,0,53,39,19,6,8,1,6,385,43,408,32
2006-2071,Mexico City CH,Hard,32,C,20060424,24,103470,,,Robert Kendrick,R,190,USA,26.4,104224,,,Travis Rettenmaier,R,188,USA,22.7,7-6(4) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,361,84,298,110
2022-6242,Winston-Salem,Hard,64,A,20220822,218,134868,1,,Tallon Griekspoor,R,188,NED,26.1,133018,,,Michail Pervolarakis,R,193,CYP,26.2,3-6 6-4 6-3,3,Q1,127,5,8,85,46,34,15,14,5,9,6,8,98,53,35,19,14,3,8,46,990,377,109
2018-5047,Bangkok CH,Hard,32,C,20180101,228,106168,,,Sidharth Rawat,U,,IND,24.6,121840,,WC,Chaleechan Tanasugarn,R,,THA,24.0,6-2 6-0,3,Q1,43,3,1,47,30,21,10,7,3,3,3,6,37,14,9,6,7,1,6,542,58,,
2011-741,Eastbourne,Grass,32,A,20110612,713,105345,,,Sean Thornley,R,,GBR,22.0,103395,4,,Julio Silva,R,173,BRA,31.9,7-6(10) 6-3,3,Q1,79,3,1,68,36,31,21,11,0,0,2,0,66,52,37,9,10,2,3,609,35,190,292
2004-2151,Rome CH,Clay,32,C,20041004,20,103520,,,Pavel Snobel,L,190,CZE,24.5,103110,6,,Daniele Bracciali,R,180,ITA,26.7,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,216,175,154,277
2002-645,Rocky Mount CH,Clay,32,C,20020513,20,104068,6,,Robby Ginepri,R,183,USA,19.5,102192,,Q,Luis Adrian Morejon,R,178,ECU,29.1,7-6(4) 4-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,152,261,378,78
1996-227,Ulm CH,Clay,32,C,19960701,16,102223,2,,Karim Alami,R,185,MAR,23.0,102234,,WC,Oliver Gross,R,185,GER,23.0,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,,55,822,212,185
2004-552,Barcelona CH,Clay,32,C,20040419,23,104019,5,,Kristof Vliegen,R,193,BEL,21.8,103837,,Q,Didac Perez,R,178,ESP,22.6,3-6 7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,151,258,182,207
1979-631,Austin CH,Hard,32,C,19791203,276,100492,13,,John Austin,R,193,USA,22.3,100608,,,John Benson,R,,USA,20.4,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1995-542,Nantes CH,Hard,32,C,19951113,24,102201,,,Lionel Roux,R,185,FRA,22.5,102394,,,Johan Van Herck,R,185,BEL,21.4,6-4 7-6,3,R16,,,,,,,,,,,,,,,,,,,,102,468,109,440
2007-1607,Banja Luka CH,Clay,32,C,20070917,2,104203,,WC,Darko Madjarovski,R,,SRB,24.2,104125,,WC,Igor Racic,R,,BIH,24.6,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,558,39,1039,7
1999-684,Eisenach CH,Clay,32,C,19990621,17,103428,1,,Juan Ignacio Chela,R,190,ARG,19.8,102019,,,Dirk Dier,R,185,GER,27.3,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,124,374,217,190
2011-6342,Sao Jose Do Rio Preto CH,Clay,32,C,20111024,24,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,33.7,105487,,,Facundo Bagnis,L,183,ARG,21.6,6-3 6-0,3,R16,65,4,7,52,25,24,12,8,0,0,1,2,39,20,9,9,7,2,6,130,424,162,314
2002-688,Montauban CH,Clay,32,C,20020701,27,103444,4,,Jean Rene Lisnard,R,173,MON,22.7,103178,,,Johan Settergren,R,185,SWE,24.1,6-4 4-6 7-6(7),3,QF,,,,,,,,,,,,,,,,,,,,134,302,217,160
2002-696,Brasov CH,Clay,32,C,20020902,25,103735,7,,Lovro Zovko,R,190,CRO,21.4,103264,1,,Mariano Puerta,L,180,ARG,23.9,6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,,179,206,155,251
2005-1723,Forest Hills CH,Clay,32,C,20050509,14,103623,,Q,Jacob Adaktusson,R,193,SWE,24.6,104559,,,Teymuraz Gabashvili,R,188,RUS,19.9,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,310,114,222,178
2017-540,Wimbledon,Grass,128,G,20170703,143,200282,,,Alex De Minaur,R,183,AUS,18.3,103781,18,,Jurgen Melzer,L,183,AUT,36.1,2-6 6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,244,219,130,429
2012-1541,Tunis CH,Clay,32,C,20120430,25,104719,1,,Marcel Granollers,R,190,ESP,26.0,105138,,,Roberto Bautista Agut,R,183,ESP,24.0,6-3 7-5,3,QF,104,1,2,58,39,31,10,10,5,6,1,0,67,39,20,16,11,1,5,27,1250,129,423
2023-7542,Winnipeg CH,Hard,32,C,20230814,293,207733,1,,Jack Draper,L,191,GBR,21.6,111515,,PR,Thai Son Kwiatkowski,R,188,USA,28.4,6-4 7-6(4),3,R16,112,2,6,70,48,35,7,11,4,8,2,6,81,54,33,9,11,4,9,123,510,497,82
2018-9001,Perugia CH,Clay,32,C,20180709,285,105493,,,Tomislav Brkic,R,185,BIH,28.3,105589,1,,Gerald Melzer,L,188,AUT,27.9,6-1 1-6 7-6(4),3,R32,130,11,4,92,60,44,15,13,5,8,2,1,90,63,42,11,13,1,4,257,215,106,527
1998-755,Bangkok CH,Hard,32,C,19980302,11,102753,,Q,Wolfgang Schranz,R,178,AUT,21.9,102862,,,Allen Belobrajdic,R,175,AUS,21.4,6-4 3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,209,202,147,306
2019-1796,St. Brieuc CH,Hard,64,C,20190325,222,104660,1,,Sergiy Stakhovsky,R,193,UKR,33.1,104963,,Alt,Yannick Mertens,R,188,BEL,31.7,6-3 6-4,3,Q1,70,8,3,67,43,34,13,10,4,4,3,5,61,47,31,7,9,3,5,127,453,441,21
1997-61,Split CH,Clay,32,C,19970414,24,102687,,Q,Herbert Wiltschnig,R,185,AUT,21.3,101926,,,Andrei Merinov,L,183,RUS,25.8,6-4 5-7 7-6,3,R16,,,,,,,,,,,,,,,,,,,,259,144,171,256
2018-7845,Newport Beach CH,Hard,32,C,20180122,272,106283,,,Mitchell Krueger,R,188,USA,24.0,123819,,,Goncalo Oliveira,L,,POR,22.9,7-6(5) 6-2,3,R32,106,3,2,73,43,29,17,10,5,7,2,2,70,48,27,9,10,6,10,197,266,201,265
1983-259,Santos CH,Clay,32,C,19830718,288,100425,7,,Junie Chatman,R,,USA,27.3,106930,,,Eleuterio Martins,R,,BRA,,6-3 2-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2016-1796,St. Brieuc CH,Hard,32,C,20160328,276,106005,,,Constant Lestienne,R,180,FRA,23.8,106172,,,Maxime Chazal,U,,FRA,22.9,6-1 7-6(2),3,R32,94,3,2,62,32,25,18,10,0,1,0,1,72,44,26,12,9,9,12,244,217,245,217
2004-659,Bukhara CH,Hard,32,C,20040823,15,103817,,,Yu Jr Wang,L,,CHN,23.0,104454,,WC,Murad Inoyatov,R,,UZB,19.7,7-6(6) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,344,85,867,10
2004-588,Zagreb CH,Clay,32,C,20040510,3,103393,,Q,Yuri Schukin,R,188,KAZ,24.8,103735,,WC,Lovro Zovko,R,190,CRO,23.1,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,268,129,326,98
2018-0448,Szczecin CH,Clay,32,C,20180910,253,144642,2,,Tomas Barrios Vera,R,191,CHI,20.7,105160,,,Guillermo Duran,R,,ARG,30.2,6-7(4) 6-1 6-3,3,Q3,134,2,3,95,54,34,22,14,3,6,10,6,110,63,35,22,14,8,15,334,137,1023,10
1989-228,Winnetka CH,Hard,32,C,19890814,273,101263,,,Luke Jensen,U,190,USA,23.1,101710,,Q,Martin Blackman,R,188,USA,19.4,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,303,,550,
2011-568,St. Petersburg,Hard,32,A,20111024,711,104783,,,Mikhail Ledovskikh,R,188,RUS,25.2,105098,,,Alexandre Sidorenko,R,185,FRA,23.6,6-3 2-6 6-1,3,Q1,80,11,6,72,47,37,9,12,2,4,4,2,71,40,26,17,12,0,4,285,167,348,125
1997-554,Lima CH,Clay,32,C,19971006,26,102234,3,,Oliver Gross,R,185,GER,24.3,102463,6,,Lucas Arnold Ker,R,180,ARG,22.9,7-5 6-2,3,QF,,,,,,,,,,,,,,,,,,,,111,381,123,352
2008-841,San Marino CH,Clay,32,C,20080721,4,104665,7,,Pablo Andujar,R,180,ESP,22.4,104332,,,Philipp Petzschner,R,185,GER,24.3,4-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,109,450,119,409
2000-540,Wimbledon,Grass,128,G,20000626,271,102703,,,Hyung Taik Lee,R,180,KOR,24.4,103529,,,Aisam Ul Haq Qureshi,R,183,PAK,20.2,5-7 6-2 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,263,123,272,118
2008-221,Tampere CH,Clay,32,C,20080728,22,103799,3,,Eric Prodon,R,178,FRA,27.0,103893,,,Paolo Lorenzi,R,183,ITA,26.6,6-2 6-7(5) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,135,350,219,176
1984-228,Winnetka CH,Hard,32,C,19840813,276,100649,,,David Dowlen,R,178,USA,24.5,100837,,,Jeremy Bates,R,180,GBR,22.1,6-7 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,111,,189,
2013-460,Heilbronn CH,Hard,32,C,20130121,23,105526,,WC,Jan Lennard Struff,R,193,GER,22.7,104494,5,,Adrian Ungur,R,178,ROU,27.9,3-6 6-3 6-3,3,R16,86,7,5,77,50,38,14,13,7,9,6,6,89,56,39,15,14,2,6,168,321,99,557
2019-7288,Seoul CH,Hard,64,C,20190429,297,126952,11,,Soon Woo Kwon,R,180,KOR,21.4,106034,,,Yasutaka Uchiyama,R,183,JPN,26.7,6-4 6-7(6) 7-5,3,QF,159,6,4,108,56,42,31,17,1,3,9,3,112,69,51,18,17,3,7,162,335,227,222
2008-722,Buenos Aires CH,Clay,32,C,20081020,31,103506,7,,Martin Vassallo Arguello,R,183,ARG,28.6,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,30.7,6-3 4-6 7-5,3,F,,,,,,,,,,,,,,,,,,,,102,469,123,384
2010-439,Umag,Clay,28,A,20100726,720,105589,,WC,Gerald Melzer,L,188,AUT,20.0,104791,,,Oscar Sabate Bretos,R,,ESP,23.9,6-2 6-2,3,Q2,64,1,2,51,33,22,12,8,2,3,1,3,49,25,12,11,8,4,9,1267,3,518,52
2010-3994,Cali CH,Clay,32,C,20100927,19,104113,3,,Carlos Salamanca,L,196,COL,27.6,104474,,Q,Leonardo Kirche,R,188,BRA,25.7,6-1 3-6 7-6(5),3,R16,133,9,1,107,65,44,20,14,6,9,1,5,93,59,43,14,14,5,9,188,268,404,90
2018-7705,Panama City CH,Clay,32,C,20180402,254,106228,1,,Juan Ignacio Londero,R,180,ARG,24.6,106181,5,,Felipe Mantilla,R,,COL,24.8,5-7 6-2 7-6(7),3,Q3,157,2,3,116,73,46,22,16,9,14,5,4,110,83,51,11,16,6,12,357,124,545,57
2010-741,Eastbourne,Grass,32,A,20100613,718,104117,7,,Giovanni Lapentti,R,193,ECU,27.3,106244,,WC,Oliver Golding,R,188,GBR,16.7,6-3 7-6(3),3,Q2,95,10,1,67,48,39,8,10,2,3,1,4,76,50,37,8,11,1,4,255,185,,
2021-9120,Cassis CH,Hard,32,C,20210906,275,126409,,Alt,Hugo Grenier,R,196,FRA,25.4,104424,,,Go Soeda,R,178,JPN,36.9,6-4 6-7(11) 6-1,3,R32,137,20,1,91,61,44,19,15,3,5,1,1,102,62,35,21,14,4,9,241,281,186,384
2004-588,Zagreb CH,Clay,32,C,20040510,15,103573,,,Rik De Voest,R,180,RSA,23.9,103174,,,Noam Okun,R,185,ISR,26.0,6-4 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,210,180,163,237
2007-3463,Milan CH,Clay,32,C,20070618,2,103812,,WC,Victor Hanescu,R,198,ROU,25.9,103747,,,Dominik Meffert,R,198,GER,26.1,7-6(2) 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,368,86,334,103
2016-7559,Fano CH,Clay,32,C,20160808,257,206875,,WC,Erik De Santis,U,,ITA,16.4,190030,,,Enrico Becuzzi,R,,ITA,43.3,6-1 6-2,3,Q1,64,2,5,41,23,13,11,7,0,2,0,3,46,23,7,8,8,1,8,,,,
1993-746,Sao Paulo1 CH,Clay,32,C,19930419,4,100865,8,,Marcelo Ingaramo,L,178,ARG,30.5,100917,,WC,Nelson Aerts,R,188,BRA,29.9,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,225,156,361,64
2010-471,Geneva CH,Clay,32,C,20100823,1,103893,1,,Paolo Lorenzi,R,183,ITA,28.6,104222,,,Nikola Ciric,L,201,SRB,27.0,6-4 7-6(2),3,R32,101,2,2,69,49,39,13,11,5,5,9,2,73,43,34,14,11,4,5,104,507,308,141
2009-2118,Saransk CH,Clay,32,C,20090727,29,105438,7,,Inigo Cervantes Huegun,R,183,ESP,19.6,103863,1,,Mikhail Elgin,R,183,RUS,27.7,7-6(4) 6-3,3,SF,,,,,,,,,,,,,,,,,,,,290,188,133,523
2022-0854,Bergamo CH,Hard,32,C,20221031,252,202261,10,,Otto Virtanen,R,191,FIN,21.3,134472,3,,Antoine Bellier,L,196,SUI,26.0,7-6(4) 6-2,3,Q2,75,15,2,62,45,39,9,10,3,3,16,2,68,42,35,8,10,4,6,265,193,177,311
2012-576,Bogota CH,Clay,32,C,20120709,23,104563,,,Luca Vanni,R,198,ITA,27.0,105292,7,,Alejandro Gonzalez,R,190,COL,23.4,7-5 6-4,3,R16,102,5,7,74,39,30,13,11,4,7,2,2,69,41,21,16,11,4,9,304,149,226,215
2017-3618,Astana CH,Hard,32,C,20170717,250,106348,1,,Evgeny Karlovskiy,R,191,RUS,22.9,122272,,,Kirill Komarov,R,,RUS,25.5,6-2 6-2,3,Q2,44,12,1,41,28,25,7,8,0,0,2,2,45,30,18,5,8,0,4,423,94,,
2003-583,Manchester CH,Grass,32,C,20030714,23,102512,6,,Joseph Sirianni,R,175,AUS,28.4,103114,,WC,Martin Lee,L,180,GBR,25.4,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,207,168,486,44
2006-497,Besancon CH,Hard,32,C,20060220,7,104229,,,Yen Hsun Lu,R,180,TPE,22.5,103592,,,Jerome Haehnel,R,185,FRA,25.6,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,128,315,151,275
2024-2835,Piracicaba CH,Clay,32,C,20240129,299,105948,1,,Federico Coria,R,180,ARG,31.8,207799,,,Matheus Pucinelli De Almeida,R,183,BRA,22.8,7-5 7-6(6),3,SF,142,0,4,88,69,43,8,12,5,9,1,3,84,53,32,14,12,6,11,103,604,343,148
1980-215,Rio De Janeiro CH,Clay,32,C,19800818,257,100651,,,Alejandro Ganzabal,R,180,ARG,20.5,107420,,,Jorge Todero,R,,ARG,,6-2 7-6,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2023-9817,Roseto Degli Abruzzi CH,Clay,32,C,20230416,244,144918,3,,Edoardo Lavagno,L,,ITA,24.7,122294,,Alt,Gabriele Maria Noce,R,,ITA,27.4,6-4 5-7 6-3,3,Q1,157,2,9,113,78,52,11,16,10,16,5,4,100,57,33,21,15,12,19,331,150,884,17
2023-3503,Rennes CH,Hard,32,C,20230911,291,200188,,Q,Matteo Martineau,R,,FRA,24.6,105938,,,Antoine Escoffier,U,,FRA,31.5,7-5 6-7(8) 6-2,3,R16,169,10,6,104,71,58,12,16,4,6,4,6,118,61,41,27,16,3,8,329,159,147,415
2008-3473,Como CH,Clay,32,C,20080825,12,103454,4,,Nicolas Massu,R,183,CHI,28.8,105341,,WC,Thomas Fabbiano,R,173,ITA,19.2,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,121,408,392,81
1998-746,Sao Paulo CH,Clay,32,C,19981012,23,102104,8,,Christian Ruud,R,188,NOR,26.1,103181,,Q,Jiri Vanek,R,185,CZE,20.4,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,109,440,182,247
2012-603,Fergana CH,Hard,32,C,20120514,13,104986,,,Vishnu Vardhan,R,188,IND,24.7,104779,7,,Jamie Baker,R,183,GBR,25.7,4-6 7-6(1) 6-4,3,R32,146,28,5,94,61,50,18,16,3,4,7,3,112,73,51,22,16,7,8,376,110,206,247
